OSEBuildingID,ZipCode,CouncilDistrictCode,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,MainUses_GFA_Ratio,Use_Adult Education,Use_Automobile Dealership,Use_Bank Branch,Use_Bar/Nightclub,Use_College/University,Use_Convenience Store without Gas Station,Use_Courthouse,Use_Data Center,Use_Distribution Center,Use_Enclosed Mall,Use_Fast Food Restaurant,Use_Financial Office,Use_Fire Station,Use_Fitness Center/Health Club/Gym,Use_Food Sales,Use_Food Service,Use_Hospital (General Medical & Surgical),Use_Hotel,Use_K-12 School,Use_Laboratory,Use_Library,Use_Lifestyle Center,Use_Manufacturing/Industrial Plant,Use_Medical Office,Use_Movie Theater,Use_Multifamily Housing,Use_Museum,Use_Non-Refrigerated Warehouse,Use_Office,Use_Other,Use_Other - Education,Use_Other - Entertainment/Public Assembly,Use_Other - Lodging/Residential,Use_Other - Mall,Use_Other - Public Services,Use_Other - Recreation,Use_Other - Restaurant/Bar,Use_Other - Services,Use_Other - Technology/Science,Use_Other - Utility,Use_Other/Specialty Hospital,Use_Parking,Use_Performing Arts,"Use_Personal Services (Health/Beauty, Dry Cleaning, etc)",Use_Police Station,Use_Pre-school/Daycare,Use_Refrigerated Warehouse,"Use_Repair Services (Vehicle, Shoe, Locksmith, etc)",Use_Residence Hall/Dormitory,Use_Residential Care Facility,Use_Restaurant,Use_Retail Store,Use_Self-Storage Facility,Use_Senior Care Community,Use_Social/Meeting Hall,Use_Strip Mall,Use_Supermarket/Grocery Store,Use_Swimming Pool,Use_Urgent Care/Clinic/Other Outpatient,Use_Vocational School,Use_Worship Facility,BuildingAge,Ratio_Parking_GFA,Ratio_Building_GFA,Ratio_LargestUse_GFA,Ratio_SecondaryUses_GFA,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_Nonresidential WA,BuildingType_SPS-District K-12,Neighborhood_Ballard,Neighborhood_CENTRAL,Neighborhood_Central,Neighborhood_DELRIDGE,Neighborhood_DOWNTOWN,Neighborhood_Delridge,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_North,Neighborhood_Northwest,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST
22420,98107.0,6,47.67482,-122.37316,1.0,2,30087,0,30087,30554.0,0.0,0.0,,5274642.0,36.77,1.0155216538704424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0.0,1.0,1.0155216538704424,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22438,98107.0,6,47.66327,-122.37439,1.0,1,40445,0,40445,40445.0,0.0,0.0,92.0,786253.6875,29.24,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22440,98107.0,6,47.66318,-122.37283,1.0,1,23500,0,23500,23500.0,0.0,0.0,53.0,1137967.5,13.29,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22454,98134.0,6,47.67518,-122.36549,1.0,1,22420,0,22420,23067.0,0.0,0.0,82.0,1404253.75,31.79,1.0288581623550401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,0.0,1.0,1.0288581623550401,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22479,98119.0,7,47.64909,-122.37788,1.0,1,25842,0,25842,25987.0,0.0,0.0,35.0,8518313.0,237.54,1.005611020818822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,0.0,1.0,1.005611020818822,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22480,98119.0,7,47.65018,-122.37787,1.0,3,26389,0,26389,16766.0,9623.0,0.0,,1208035.375,8.42,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0,1.0,0.6353404827769146,0.36465951722308537,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22486,98119.0,7,47.65252,-122.37587,1.0,3,25859,0,25859,25859.0,4000.0,0.0,88.0,858780.625,14.9,1.1546850226226846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.0,1.0,1.0,0.15468502262268455,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22502,98199.0,7,47.66238,-122.38831,1.0,1,25600,0,25600,20600.0,5000.0,0.0,1.0,1730600.625,34.26,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.0,1.0,0.8046875,0.1953125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22509,98199.0,7,47.66106,-122.38576,1.0,4,41784,8399,33385,33385.0,8399.0,0.0,89.0,1294615.25,9.03,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.20100995596400537,0.7989900440359946,0.7989900440359946,0.20100995596400537,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22511,98199.0,7,47.66206,-122.38948,1.0,1,56884,0,56884,56884.0,0.0,0.0,71.0,1388345.125,37.49,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22519,98117.0,6,47.6917,-122.37617,1.0,1,32810,0,32810,32810.0,0.0,0.0,66.0,2017967.75,46.44,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22547,98119.0,7,47.64455,-122.37581,1.0,3,30989,0,30989,30989.0,0.0,0.0,,97690.39844,0.68,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22548,98119.0,7,47.64418,-122.37587,1.0,3,39952,0,39952,39952.0,0.0,0.0,,57133.19922,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,101,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22574,98119.0,7,47.65504,-122.37402,1.0,2,20022,0,20022,20784.0,0.0,0.0,80.0,657385.8125,4.58,1.0380581360503447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0,1.0,1.0380581360503447,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22577,98119.0,7,47.65563,-122.37194,1.0,2,36498,0,36498,18229.0,17200.0,0.0,89.0,520011.8125,14.81,0.9707107238752808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0,1.0,0.49945202476848044,0.47125869910680035,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22579,98199.0,7,47.66161,-122.39075,1.0,1,35946,0,35946,31845.0,4101.0,0.0,,469499.8125,11.08,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.0,1.0,0.885912201635787,0.11408779836421298,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22585,98199.0,7,47.66006,-122.38631,1.0,4,30152,5680,24472,25184.0,4968.0,0.0,96.0,845044.125,5.94,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.18837888033961264,0.8116211196603874,0.8352348102945079,0.16476518970549217,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22607,98199.0,7,47.65881,-122.38382,1.0,4,22365,0,22365,21617.0,0.0,0.0,71.0,727385.8125,5.07,0.9665548848647441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.0,1.0,0.9665548848647441,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22609,98199.0,7,47.65801,-122.3839,1.0,4,30172,0,30172,30172.0,0.0,0.0,82.0,904059.875,6.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22650,98107.0,6,47.66353,-122.38064,1.0,4,42500,0,42500,42500.0,5091.0,0.0,100.0,241478.5938,1.68,1.1197882352941178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89,0.0,1.0,1.0,0.11978823529411765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22654,98107.0,6,47.66691,-122.38416,1.0,4,23032,0,23032,14448.0,5300.0,1460.0,,1121537.75,7.82,0.9208058353594998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,115,0.0,1.0,0.6273011462313304,0.2935046891281695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22672,98107.0,6,47.66646,-122.38263,1.0,3,45750,4914,40836,42850.0,2900.0,0.0,,7240274.0,303.81,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0.10740983606557378,0.8925901639344263,0.9366120218579235,0.0633879781420765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22676,98107.0,6,47.66497,-122.38047,1.0,2,23500,0,23500,23500.0,0.0,0.0,26.0,1686405.0,34.52,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22678,98107.0,6,47.66431,-122.37988,1.0,1,22282,0,22282,22282.0,0.0,0.0,93.0,579888.3125,16.67,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22679,98107.0,6,47.66351,-122.37961,1.0,2,24000,0,24000,24000.0,0.0,0.0,,502898.6875,17.39,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22684,98107.0,6,47.66852,-122.38175,1.0,3,27085,0,27085,9500.0,8196.0,6700.0,,1995131.75,60.67,0.9007199556950342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,107,0.0,1.0,0.3507476462986893,0.5499723093963449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22804,98125.0,5,47.719,-122.29966,1.0,2,37500,0,37500,37500.0,0.0,0.0,58.0,2235765.5,44.26,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22810,98125.0,5,47.73143,-122.32784,1.0,3,23983,0,23983,23983.0,0.0,0.0,61.0,1164364.75,33.28,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22818,98106.0,1,47.55832,-122.35239,1.0,1,24100,0,24100,20100.0,3500.0,0.0,22.0,809870.8125,30.49,0.979253112033195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.0,1.0,0.8340248962655602,0.14522821576763487,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22860,98103.0,6,47.68582,-122.33709,1.0,3,55912,22850,33062,24052.0,23501.0,9561.0,,2450442.75,17.08,1.0214980683931894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0.4086779224495636,0.5913220775504364,0.4301759908427529,0.5913220775504364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22863,98199.0,7,47.65843,-122.38435,1.0,2,20294,0,20294,18000.0,2294.0,0.0,,1735995.75,67.45,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0,1.0,0.8869616635458756,0.11303833645412437,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22866,98199.0,7,47.65708,-122.38383,1.0,4,40571,10849,29722,24008.0,0.0,0.0,64.0,1286817.375,8.97,0.5917527297823568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.2674077543072638,0.7325922456927362,0.5917527297823568,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22867,98199.0,7,47.65649,-122.38383,1.0,4,41707,15659,26048,41707.0,12000.0,0.0,78.0,1755788.5,12.24,1.2877214856019372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.3754525619200614,0.6245474380799386,1.0,0.28772148560193733,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22881,98119.0,7,47.65118,-122.37875,1.0,2,57644,0,57644,20176.0,19440.0,15490.0,,2189735.0,42.87,0.9559711331621678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0,1.0,0.3500104087155645,0.6059607244466033,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22883,98119.0,7,47.64913,-122.37929,1.0,2,39497,0,39497,25547.0,13950.0,0.0,9.0,1700057.375,28.28,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.0,1.0,0.6468086183760792,0.35319138162392083,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22940,98133.0,5,47.70793,-122.33316,1.0,2,27574,0,27574,27574.0,0.0,0.0,73.0,1211349.25,8.44,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22955,98125.0,5,47.71069,-122.32674,1.0,5,43661,0,43661,43661.0,0.0,0.0,4.0,3936421.5,82.57,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22962,98133.0,5,47.70842,-122.3332,1.0,3,76105,27307,48798,76105.0,0.0,0.0,91.0,2472350.25,17.24,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.35880691150384336,0.6411930884961566,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23008,98125.0,5,47.70983,-122.31865,1.0,2,32009,0,32009,17500.0,15770.0,4000.0,,1998725.25,44.28,1.1643600237433223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,0.0,1.0,0.5467212346527539,0.6176387890905682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23017,98125.0,5,47.70676,-122.32264,1.0,3,28841,0,28841,28841.0,0.0,0.0,55.0,1459199.75,33.42,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23020,98125.0,5,47.70782,-122.31873,2.0,2,33344,0,33344,31360.0,984.0,0.0,,123767.2031,0.86,0.9700095969289827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0.0,1.0,0.9404990403071017,0.029510556621881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23022,98125.0,5,47.70541,-122.32232,2.0,1,30498,0,30498,30498.0,0.0,0.0,,2436063.0,80.19,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23049,98108.0,1,47.53366,-122.33733,1.0,1,23260,0,23260,13075.0,10185.0,0.0,,1612105.75,52.41,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.0,1.0,0.5621238177128117,0.43787618228718833,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23051,98106.0,1,47.53309,-122.33977,1.0,2,30659,0,30659,27262.0,8653.0,285.0,88.0,2619088.5,55.85,1.1807299650999707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,1.0,0.8892005610098177,0.291529404090153,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23056,98109.0,7,47.63132,-122.34136,1.0,2,27144,0,27144,27144.0,0.0,0.0,,1012024.313,32.58,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23064,98133.0,5,47.70969,-122.34557,5.0,1,23166,0,23166,23166.0,0.0,0.0,,3475804.25,184.6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23065,98133.0,5,47.70558,-122.33486,1.0,2,34759,0,34759,44667.0,0.0,0.0,81.0,1633105.375,11.39,1.2850484766535286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.0,1.0,1.2850484766535286,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23076,98133.0,5,47.71745,-122.33221,1.0,2,44719,0,44719,45909.0,1025.0,972.0,,1614026.25,53.21,1.071267246584226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0.0,1.0,1.026610612938572,0.044656633645653976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23098,98144.0,2,47.57894,-122.31287,1.0,1,21603,0,21603,21603.0,0.0,0.0,16.0,5833800.0,129.89,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
